,raw_text,with_accent
3388,презент,през+ент
3389,презента,през+ента
3390,прейскурант,прейскур+ант
3391,прейскуранта,прейскур+анта
3392,прелестный,прел+естный
3393,прелестно,прел+естно
3394,прелестны,прел+естны
3395,прельстила,прельст+ила
3396,преминуть,прем+инуть
3397,преминула,премин+ула
3398,преминуть,премин+уть
3399,преминувший,премин+увший
3400,премированный,премир+ованный
3401,премируют,премир+уют
3402,пренебрегли,пренебрегл+и
3403,преобразят,преобраз+ят
3404,преобрази,преобраз+и
3405,прерванный,пр+ерванный
3406,прервать,прерв+ать
3407,прервал,прерв+ал
3408,прервала,прервал+а
3409,прервало,прерв+ало
3410,прервали,прерв+али
3411,прерви,прерв+и
3412,прерии,пр+ерии
3413,прерий,пр+ерий
3414,пресса,пр+есса
3415,пресса,пр+есса
3416,прессы,пр+ессы
3417,прессинг,пр+ессинг
3418,прессинга,пр+ессинга
3419,претензия,прет+ензия
3420,претензии,прет+ензии
3421,префикс,пр+ефикс
3422,префикса,пр+ефикса
3423,преходящий,преход+ящий
3424,прецедент,прецед+ент
3425,прецедента,прецед+ента
3426,прибегло,приб+егло
3427,прибегли,приб+егли
3428,приватный,прив+атный
3429,пригубить,приг+убить
3430,пригубила,приг+убила
3431,пригубленный,приг+убленный
3432,пригублена,приг+ублена
3433,пригублено,приг+ублено
3434,пригублены,приг+ублены
3435,приезжий,при+езжий
3436,приемлемый,при+емлемый
3437,приза,пр+иза
3438,призванный,пр+изванный
3439,призыв,приз+ыв
3440,призыва,приз+ыва
3441,призывник,призывн+ик
3442,призывника,призывник+а
3443,прикус,прик+ус
3444,прикуса,прик+уса
3445,прикуса,пр+икуса
3446,принтер,пр+интер
3447,принтера,пр+интера
3448,принудить,прин+удить
3449,принудила,прин+удила
3450,присказка,пр+исказка
3451,присказки,пр+исказки
3452,пристяжная,пристяжн+ая
3453,пристяжной,пристяжн+ой
3454,притолока,пр+итолока
3455,притолоки,пр+итолоки
3456,притча,пр+итча
3457,притчи,пр+итчи
3458,провидение,пров+идение
3459,провидения,пров+идения
3460,провидение,провид+ение
3461,провидения,провид+ения
3462,прогрессия,прогр+ессия
3463,прогрессии,прогр+ессии
3464,продюсер,прод+юсер
3465,продюсера,прод+юсера
3466,проект,про+ект
3467,проекта,про+екта
3468,проектор,про+ектор
3469,проектора,про+ектора
3470,проекция,про+екция
3471,проекции,про+екции
3472,прозорливый,прозорл+ивый
3473,прозорливо,прозорл+иво
3474,прозорливы,прозорл+ивы
3475,произнесли,произнесл+и
3476,пройденный,пр+ойденный
3477,промах,пр+омах
3478,промоутер,пром+оутер
3479,промоутера,пром+оутера
3480,прорубь,пр+орубь
3481,проруби,пр+оруби
3482,простой,прост+ой
3483,простыня,простын+я
3484,простыни,простын+и
3485,протекция,прот+екция
3486,протекции,прот+екции
3487,профессор,проф+ессор
3488,профессора,проф+ессора
3489,процессор,проц+ессор
3490,процессора,проц+ессора
3491,прыткий,пр+ыткий
3492,пряло,пр+яло
3493,пряли,пр+яли
3494,псалом,псал+ом
3495,псалма,псалм+а
3496,псевдоним,псевдон+им
3497,псевдонима,псевдон+има
3498,пудель,п+удель
3499,пуделя,п+уделя
3500,пуловер,пул+овер
3501,пуловера,пул+овера
3502,пульта,п+ульта
3503,пустите,пуст+ите
3504,пустой,пуст+ой
3505,пустячный,пуст+ячный
3506,пустячно,пуст+ячно
3507,пустячны,пуст+ячны
3508,путепровод,путепров+од
3509,путепровода,путепров+ода
3510,пылкий,п+ылкий
3511,пятно,пятн+о
3512,пятна,пятн+а
3513,равный,р+авный
3514,рада,р+ада
3515,радо,р+адо
3516,рады,р+ады
3517,радеть,рад+еть
3518,радеющий,рад+еющий
3519,радевший,рад+евший
3520,радетель,рад+етель
3521,радетеля,рад+етеля
3522,раджой,радж+ой
3523,радостный,р+адостный
3524,радостно,р+адостно
3525,радостны,р+адостны
3526,разбрелись,разбрел+ись
3527,разведчик,разв+едчик
3528,разведчика,разв+едчика
3529,развенчанный,разв+енчанный
3530,верзнут,в+ерзнут
3531,верзли,в+ерзли
3532,развитый,р+азвитый
3533,развлекут,развлек+ут
3534,развлекло,развлекл+о
3535,развлекли,развлекл+и
