,raw_text,with_accent
3607,согнал,согн+ал
3608,согнуть,согн+уть
3609,сожжённый,сожж+ённый
3610,сожжёно,сожж+ёно
3611,созванный,с+озванный
3612,созвать,созв+ать
3613,созвал,созв+ал
3614,созвали,созв+али
3615,созвониться,созвон+иться
3616,созданный,с+озданный
3617,создано,создан+о
3618,создать,созд+ать
3619,создаст,созд+аст
3620,создадут,создад+ут
3621,создал,созд+ал
3622,созыв,соз+ыв
3623,сокровенный,сокров+енный
3624,сокровищница,сокр+овищница
3625,солгать,солг+ать
3626,лон,лон
3627,солитер,солит+ер
3628,солитёр,солит+ёр
3629,солить,сол+ить
3630,солнце,с+олнце
3631,солнцепёк,солнцеп+ёк
3632,сомкнутый,с+омкнутый
3633,сомкнутый,сомкн+утый
3634,сонный,с+онный
3635,сообщничество,со+общничество
3636,соответственный,соотв+етственный
3637,соплеменный,соплем+енный
3638,сопло,сопл+о
3639,сопл,сопл
3640,сопричастный,соприч+астный
3641,сорвать,сорв+ать
3642,сорвал,сорв+ал
3643,сорвали,сорв+али
3644,сорить,сор+ить
3645,сосиска,сос+иска
3646,сослать,сосл+ать
3647,сослал,сосл+ал
3648,слали,сл+али
3649,сосна,сосн+а
3650,сосен,с+осен
3651,сосредоточение,сосредот+очение
3652,сосчитать,сосчит+ать
3653,соте,сот+е
3654,соты,с+оты
3655,соус,с+оус
3656,соучастник,соуч+астник
3657,софа,соф+а
3658,соф,соф
3659,соха,сох+а
3660,сохнуть,с+охнуть
3661,сох,сох
3662,сохнул,с+охнул
3663,сохранить,сохран+ить
3664,социализм,социал+изм
3665,сочный,с+очный
3666,сочны,с+очны
3667,сочувственный,соч+увственный
3668,сочувствие,соч+увствие
3669,спаниель,спани+ель
3670,спасти,спаст+и
3671,спас,спас
3672,спасть,спасть
3673,спала,спал+а
3674,спала,сп+ала
3675,спектр,спектр
3676,спелый,сп+елый
3677,спела,спел+а
3678,спешить,сп+ешить
3679,спешить,спеш+ить
3680,спешный,сп+ешный
3681,спешен,сп+ешен
3682,спешны,сп+ешны
3683,спидвей,спидв+ей
3684,спикер,сп+икер
3685,спилить,спил+ить
3686,спина,спин+а
3687,спиртовой,спиртов+ой
3688,спичечный,сп+ичечный
3689,сплести,сплест+и
3690,сплёл,спл+ёл
3691,сплочённый,сплоч+ённый
3692,спокойный,спок+ойный
3693,спокоен,спок+оен
3694,сползти,сползт+и
3695,сползла,сползл+а
3696,сползший,сп+олзший
3697,спонсор,сп+онсор
3698,спортсмен,спортсм+ен
3699,спрессованный,спресс+ованный
3700,спринтер,спр+интер
3701,спрут,спрут
3702,спрямить,спрям+ить
3703,спугнутый,сп+угнутый
3704,спустить,спуст+ить
3705,сразить,сраз+ить
3706,срастись,сраст+ись
3707,срастётся,сраст+ётся
3708,срослась,сросл+ась
3709,сросшийся,ср+осшийся
3710,сребреник,ср+ебреник
3711,среда,сред+а
3712,сред,сред
3713,сред,сред
3714,средневековый,средневек+овый
3715,средство,ср+едство
3716,средств,средств
3717,ства,ств+а
3718,срочный,ср+очный
3719,ссудить,ссуд+ить
3720,стайер,ст+айер
3721,стакан,стак+ан
3722,станковый,станк+овый
3723,стартер,ст+артер
3724,стартёр,старт+ёр
3725,старый,ст+арый
3726,стара,стар+а
3727,статный,ст+атный
3728,статор,ст+атор
3729,статуя,ст+атуя
3730,ствол,ствол
3731,стволы,ствол+ы
3732,стебель,ст+ебель
3733,стеблей,стебл+ей
3734,стеблей,ст+еблей
3735,стек,стек
3736,стека,ст+ека
3737,стекло,стекл+о
3738,стела,ст+ела
3739,стена,стен+а
3740,стенд,стенд
3741,степ,степ
3742,степень,ст+епень
3743,степь,степь
3744,степи,степ+и
3745,стереть,стер+еть
3746,стёр,ст+ёр
3747,стеру,стер+у
3748,стеречь,стер+ечь
3749,регут,рег+ут
3750,рёг,р+ёг
3751,стержень,ст+ержень
3752,стерлядь,ст+ерлядь
3753,стечь,стечь
3754,стекут,стекут
3755,стекла,стекл+а
3756,стёкший,ст+ёкший
3757,стихнуть,ст+ихнуть
3758,стих,стих
3759,стлать,стлать
3760,стлала,стлал+а
3761,стог,стог
3762,стогу,стог+у
3763,стоимостный,ст+оимостный
3764,стойкий,ст+ойкий
3765,стоек,ст+оек
3766,стойло,ст+ойло
3767,столяр,стол+яр
3768,стонать,стон+ать
3769,стонает,стон+ает
3770,стопа,стоп+а
3771,стопа,стоп+а
3772,стоп,стоп
